image_name,comment_number,comment
524698457.jpg,0,يقفز كلب فوق سياج أصفر و أبيض في مسار مليء بالعقبات
524698457.jpg,1,يقفز كلب طويل الشعر فوق أعمدة أفقية
5247558458.jpg,0,يصعد مجموعة أشخاص يحملون المظلات فوق رؤوسهم الدرج بجوار سلم متحرك
5247558458.jpg,1,يصعد مجموعة أشخاص سلم متحرك و يحمل العديد منهم مظلة
5247590430.jpg,0,امرأة ترتدي قميص أسود كبير الحجم تعزف على جيتار أسود و أحمر في غرفة
5247590430.jpg,1,عازفة جيتار كهربائي على خشبة المسرح تقدم عرض في مكان مليء بالدخان
524787268.jpg,0,رجلان يجلسان على مقعد في الحديقة يشاهدان النهر و هو يتحرك بينما يقف كلب جانبهم
524787268.jpg,1,شخصان يجلسان على مقعد بجانب الماء مع كلب
52480875.jpg,0,شاب يرتدي قميص أصفر ينظر و هو يبتسم لشاب يرتدي قميص برتقالي
52480875.jpg,1,صبي صغير يرتدي قميص برتقالي يضحك بجوار صبي صغير يرتدي قميص أصفر
416825249.jpg,0,طفل صغير يتأرجح على أرجوحة
416825249.jpg,1,طفل صغير يجلس في أرجوحة في الحديقة
4168954238.jpg,0,مجموعة من الأشخاص جالسون حول طاولة و يشربون
4168954238.jpg,1,مجموعة من الأشخاص يجلسون لتناول وجبة طعام في مبنى خشبي قديم
5249006378.jpg,0,شاب ذو بشرة سوداء يكتب في دفتر ملاحظات على مكتب بالقرب من نافذة داخل مبنى خرساني
5249006378.jpg,1,شاب أفريقي يمسك قلم في كل يد و يدرس من كتاب بينما يجلس بالقرب من نافذة مفتوحة
5249557060.jpg,0,امرأة ترتدي سروال أزرق عليه زهور تقوم بأعمال البستنة 
5249557060.jpg,1,امرأة صينية تراقب حديقتها و هي ترتدي قبعة الزراعة الصينية التقليدية
4169592656.jpg,0,فتاتان صغيرتان ترتديان فساتين ملونة تأكلان الكعكة في إحدى الحفلات
4169592656.jpg,1,طفلان يستمتعان بالمخبوزات أثناء جلوسهما على الكراسي بجانب بعضهما البعض
4170813283.jpg,0,شخصان يرتديان معدات الغوص باللونين الأسود و الأزرق تحت الماء
4170813283.jpg,1,اثنان من الغواصين تحت الماء
5250367535.jpg,0,امرأة تضع الوقود في سيارتها أثناء التحدث على هاتفها المحمول
5250367535.jpg,1,امرأة ذات معطف أزرق تتحدث على الهاتف الخلوي أثناء تعليق مضخة الغاز
5250368045.jpg,0,رجل يرتدي قميص أزرق يقرأ من كتاب
5250368045.jpg,1,شاب يحمل كتاب يدرس أمام سبورة في كوخ
5250458311.jpg,0,رجل يتدلى من الخارج بحبل يطلي الجدار الخارجي للمبنى بطلاء أزرق
5250458311.jpg,1,يجلس رجل على أرجوحة ليساعد في طلاء جدران أحد المباني
4176576400.jpg,0,رجل يجلس على كرسي في الحديقة يحمل رضيع بينما يرقد كلب بجانبه
4176576400.jpg,1,أب يحمل مولوده الجديد في الخارج يجلس على كرسي قابل للطي 
52510204.jpg,0,شاب نحيف يحمل شطيرة مأكولة بشكل جزئي بيده اليسرى أثناء الكتابة على الكمبيوتر بيده اليمنى
52510204.jpg,1,رجل نحيف يأكل شطيرة أثناء استخدام الكمبيوتر
5252854871.jpg,0,سيدة ترتدي معطف برتقالي و بنطلون بني تكنس الشارع
5252854871.jpg,1,سيدة ذات رداء أحمر تزيل القمامة من عند مدخل بابها
4177309448.jpg,0,رجل يرتدي قميص أصفر و رمادي يسير على طول طريق من الحصى مع حمار يحمل حمولة كبيرة من العشب خلفه
4177309448.jpg,1,يقود رجل عجوز متعب حمار يحمل كميات كبيرة من الأعشاب الخضراء 
4178087308.jpg,0,امرأتان في موقف للسيارات تقفان بالقرب من عربة التسوق
4178087308.jpg,1,امرأتان تقفان بجانب سيارات و معهما عربة تسوق
525538142.jpg,0,يتصارع صبيان أحدهما يرتدي ملابس ببرتقالية و الآخر يرتدي ملابس زرقاء مخضرة على الرمال
525538142.jpg,1,صبيان يتشاجران على الرمال في حديقة 
525544514.jpg,0,رجل يرتدي سترة و قميص بياقة يسير في الشارع و يحمل جيتار
525544514.jpg,1,رجل يسير في الشارع يعزف على جيتاره
525649435.jpg,0,رجل ذو شعر بني يرتدي نظارات و يعزف على الجيتار في استوديو
525649435.jpg,1,رجل يرتدي نظارة يعزف على الجيتار الصوتي
417931483.jpg,0,رجل يجلس أمام جهاز الكمبيوتر المحمول ذو اللون رمادي
417931483.jpg,1,يتجمع العديد من الأشخاص حول جهاز كمبيوتر محمول على طاولة
5258526958.jpg,0,طفل صغير يغطي عيني فتاة ترتدي سترة زرقاء و فتاة ترتدي قميص أحمر مع قبعة متصلة به 
5258526958.jpg,1,ثلاثة أطفال يجلسون على الأريكة و الطفل في المنتصف يغطي عيون الطفلتين بجانبه
525863257.jpg,0,رجل يقف على حافة الماء و يمسك بصنارة صيد
525863257.jpg,1,رجل يرتدي قبعة و سترة يصطاد في المياه الخضراء
525887861.jpg,0,فتاة صغيرة شقراء تقف على لوح تزلج وردي
525887861.jpg,1,فتاة شقراء شابة تحاول ركوب لوح تزلج
525944769.jpg,0,عازف التشيلو و عازف الكمان يستعدان لأداءهما في غرفة أنيقة
525944769.jpg,1,مغنية ترتدي فستان أسود و عازف كمان بلحية يتدربون على خشبة المسرح
525968880.jpg,0,الجرو الأبيض يشرب الماء من صنبور متصل بجدار أبيض
525968880.jpg,1,يشرب كلب بني كبير الماء من صنبور ماء خارجي
5261090459.jpg,0,رجل يرتدي حلة سوداء و قبعة يمسك بخيوط الغزل 
5261090459.jpg,1,رجل كبير في السن يبتسم و يمسك بخيوط
5261346652.jpg,0,رجل يستخدم آلة ثقب الصخور على كومة من الصخور 
5261346652.jpg,1,رجل يرتدي قبعة صلبة و سترة أمان على الطريق يستخدم مطرقة ثقيلة على بعض الصخور الكبيرة
5262731925.jpg,0,رجل يرتدي قميص بأزرار و بنطلون جينز يراقب رجل آخر في مركبة بناء يحفر في موقع بناء
5262731925.jpg,1,عامل بناء يحفر حفرة في الشارع بينما يراقبه رجل آخر
4179455963.jpg,0,أمي و أطفالها الثلاثة يركبون دراجة مصممة لأربعة أشخاص
4179455963.jpg,1,رجل و ثلاثة أطفال يركبون دراجة بأربعة مقاعد
5263339188.jpg,0,رجل يرتدي قميص أبيض يتحدث بحماس إلى رجلين يرتديان قبعات صلبة حول منطقة تطوير بناء
5263339188.jpg,1,طاقم بناء مشغول بالعمل و رجل يتحدث إلى العمال
5264507624.jpg,0,رجلان يرتديان سترات أمان برتقالية زاهية يعملان على إصلاح الخطوط الكهربائية
5264507624.jpg,1,مجموعة من الرجال يعملون على خطوط الكهرباء 
5264512479.jpg,0,لوح تزلج على حاجز في حديقة تزلج مع الآخرين في الخلفية
5264512479.jpg,1,مجموعة من الأطفال يتزلجون على الألواح في حديقة تزلج
526527116.jpg,0,رجل يرتدي قميص أسود في الطريق يرمي شيئا
526527116.jpg,1,رجل في زقاق يستعد لرمي شيء لشخص ما في الأعلى
5265298056.jpg,0,مجموعة من المراهقين يجلسون حول طبلة كبيرة بها مطارق بينما تقف امرأة و تراقب و هي تتحدث على الهاتف
5265298056.jpg,1,مجموعة من الأشخاص يقرعون الطبول أثناء جلوسهم في شكل دائرة في صالة الألعاب الرياضية
5265654043.jpg,0,يقف رجل على عكازين بزي أحمر و أزرق و أبيض في ملعب لكرة القدم ينظر إلى السماء
5265654043.jpg,1,لاعب كرة قدم مصاب على عكازين يرتدي زي أحمر و أبيض و أزرق ينظر نحو السماء
526616589.jpg,0,مجموعة من الناس يركضون على منحدر في المدينة 
526616589.jpg,1,مجموعة من الأشخاص يركضون على منحدر في أحد الشوارع
5266194002.jpg,0,رجل يرتدي قميص أزرق يراقب امرأتين تجلسان على طاولة في المطبخ و تخبزان
5266194002.jpg,1,امرأتان مشغولتان بالطبخ بينما ينظر إليهما أحد أفراد العائلة
526619673.jpg,0,شخص يقف في الشارع و على وشك إلقاء شيئا ما
526619673.jpg,1,يلعب صبي لعبة مع أصدقائه
526661994.jpg,0,كلب يهرب على العشب
526661994.jpg,1,كلب يجري عبر العشب
526671837.jpg,0,رجلان يشويان و يبيعان طعامهما أمام المحلات
526671837.jpg,1,رجلان في بلد أجنبي يطبخان على شواية مع أشخاص يتجولون حولهما
5266810229.jpg,0,شخص يرتدي قميص برتقالي يجلس على مكتب و ينظر إلى شاشة كمبيوتر مزدوجة 
5266810229.jpg,1,شخص يرتدي قميص وردي يجلس على مكتب و ينظر إلى شاشة الكمبيوتر
526746449.jpg,0,فتاة صغيرة تتكئ على سياج صغير تنظر عن كثب إلى بقرة
526746449.jpg,1,فتاة صغيرة تنحني لإلقاء نظرة فاحصة على البقرة
5269420231.jpg,0,شابة ترتدي زي رقص باللونين الأسود و الأحمر تقوم بالقفز أثناء الرقص
5269420231.jpg,1,راقصة تقفز على خشبة المسرح أثناء العرض
526955751.jpg,0,طفل يركب لوح برتقالي في الأمواج بينما ينظر شخص بالغ إليه من الماء
526955751.jpg,1,صبي يركب لوح برتقالي في المحيط
526995387.jpg,0,رجلان كبار في السن أحدهما يرتدي قميص أخضر و الآخر يرتدي قميص بني يشاركون في نوع من المحادثة أو المناظرة
526995387.jpg,1,رجل يرتدي نظارة و قميص بني يتحدث بينما يستمع رجل يرتدي نظارة و قميص رمادي
4183662919.jpg,0,فتاة صغيرة تقوم بتنظيف زوج من الأحذية على سجادة داخل المدخل
